Information_Score,Phrase,Newspaper
-1.6390711704188375e-05,veterans,East Carolina University
8.423526110580444e-05,veterans,"University of Nebraska, Lincoln"
-8.651871289290832e-06,veterans,Georgetown University
0.0008242496673762974,veterans,University of Massachusetts Boston
0.0007939176249289304,veterans,New York University
-8.689263088293753e-06,veterans,SUNY Stony Brook
0.0008152173883335768,veterans,University of Illinois Urbana Champaign
3.8447303032279974e-05,veterans,University of California Irvine
4.764004295916674e-05,veterans,"University of Wisconsin, Madison"
-1.808775807036473e-05,veterans,Purdue University
2.807096541258118e-05,veterans,University of Rochester
5.257705609345243e-05,veterans,St. Louis University
1.9844839032184752e-05,veterans,Boston College
-1.946778855138372e-05,veterans,University of California Santa Barbara
-1.4199184399199671e-05,veterans,Louisiana College
0.00010515411218690486,veterans,Virginia Commonwealth University
-7.747393494160166e-06,veterans,University of Washington
-3.7340636605193407e-06,veterans,University of Kansas
4.617285882053518e-05,veterans,University of Oklahoma
-2.7232871825927358e-05,veterans,University of Minnesota Twin Cities
6.467857791483098e-06,veterans,CSU Sacramento
-4.902712696639268e-06,veterans,Florida International University
-1.2980358482237067e-05,veterans,University of Texas Austin
-1.833179810838996e-05,veterans,University of Massachusetts Amherst
6.132161238438309e-06,veterans,CSU Chico
-2.378412222376713e-05,veterans,University of Pittsburgh
-3.3742117004388325e-05,veterans,University of Michigan
0.00011105756900929734,veterans,Montana State University Bozeman
0.00010677023833103458,veterans,University of Iowa
2.40352323772307e-05,veterans,DePauw University
-1.2520342467216539e-05,veterans,CSU Fullerton
1.777385741344259e-05,veterans,Florida Atlantic University
0.0014275882021501244,veterans,Texas A & M University
0.0001451252621102642,veterans,Quinnipiac University
3.1880299559809026e-05,veterans,Moorpark College
0.00032924737835615854,veterans,University of North Carolina Charlotte
4.186350646812991e-06,veterans,Villanova University
0.00035099561315846443,veterans,"University of Nebraska, Omaha"
2.0272027313145132e-05,veterans,Keene State College
0.0002944039978536444,veterans,College of William and Mary
0.000720789884583739,veterans,CSU Stanislaus
0.00046704030396619694,veterans,Long Island University
1.7190168906035744e-05,veterans,Drexel University
5.0498352878967044e-05,veterans,Anne Arundel Community College
2.6288528046726214e-05,veterans,Central Washington University
5.113548442981979e-05,veterans,CSU Los Angeles
4.1750834449129815e-05,veterans,Grossmont Community College
6.901941947228281e-05,veterans,West Chester University
2.650495720418331e-05,veterans,Lewis and Clark College
-9.406147862027688e-05,credit,"California Polytechnic State University, SLO"
-0.00010053735771435906,credit,University of Georgia
-3.3184032064085666e-05,credit,University of Hawaii Manoa
0.0009223338298880356,credit,Suffolk University
8.835891350556973e-05,credit,University of Utah
-0.0001668740827351661,credit,Pennsylvania State University
-7.002939198519871e-05,credit,University of Notre Dame
7.518620699350862e-05,credit,"University of Nebraska, Lincoln"
5.688471264658512e-05,credit,University of North Florida
0.0003665315075750231,credit,Georgetown University
3.3486542791002965e-05,credit,Texas Christian University
-3.3309369443749263e-05,credit,Eastern Illinois University
-2.9096496370959252e-06,credit,University of Massachusetts Boston
-3.4352963311050766e-05,credit,Santa Clara University
-3.529535882928056e-05,credit,New York University
0.0008560616782702561,credit,SUNY Stony Brook
4.383378191998623e-05,credit,Westfield State University
-1.3118328323134437e-05,credit,University of Chicago
0.00012263238006632912,credit,University of Illinois Urbana Champaign
1.632296497406344e-05,credit,Augustana College
-2.1458148141242007e-05,credit,University of California Irvine
2.117943272596864e-05,credit,Hofstra University
0.0004976897921575586,credit,"University of Wisconsin, Madison"
-0.0001069227888575822,credit,Northern Illinois University
1.281809522818927e-05,credit,University of Texas San Antonio
-2.6139479508648494e-05,credit,Marquette University
-6.568889128215735e-06,credit,University of Miami
-2.548953034659284e-05,credit,University of Texas Arlington
0.00011091506743940827,credit,University of California Davis
2.3110332816106838e-05,credit,SUNY Oneonta
0.0005410460769498506,credit,Purdue University
-5.398081703993486e-06,credit,University of Rochester
0.00011003430780504797,credit,St. Louis University
-1.4462516352306835e-05,credit,San Diego State University
-2.788431969574412e-05,credit,Oklahoma State University
-5.8877843273658474e-05,credit,University of California Santa Barbara
-4.7055231842019394e-05,credit,Louisiana College
-1.8428382300766487e-05,credit,Washington State University
-3.0069955678441754e-05,credit,Virginia Commonwealth University
-2.0800998186101562e-05,credit,Columbia College Chicago
-1.9993247231695474e-05,credit,West Virginia University
-9.012223916280054e-05,credit,University of Washington
0.00018859260164464623,credit,University of Kansas
-7.240093394521218e-07,credit,University of Minnesota Twin Cities
1.5834148344857456e-05,credit,University of Colorado Boulder
1.158998259893422e-05,credit,Stanford University
-7.267487550389032e-06,credit,Occidental College
-7.431699967423358e-05,credit,"University of Tennessee, Knoxville"
0.00012656394099113156,credit,James Madison University
4.593501792320387e-05,credit,CSU Sacramento
9.871531525104004e-05,credit,Florida International University
0.00010537594824918669,credit,University of Texas Austin
0.00013774602149630013,credit,University of Massachusetts Amherst
-5.319762647731919e-06,credit,University of California San Diego
-8.086863798800093e-05,credit,University of Pittsburgh
-8.81840518400419e-05,credit,University of Michigan
-1.2832882302923805e-05,credit,Montana State University Bozeman
-3.848629775685247e-06,credit,Ithaca College
-3.396567712913814e-05,credit,University of Connecticut
-3.4791331837930004e-05,credit,University of Iowa
-9.698832123653085e-07,credit,DePauw University
1.7187464968894824e-05,credit,Rowan University
1.798909436440206e-05,credit,CSU Fullerton
4.455544634802479e-05,credit,Muhlenberg College
1.6890851783265126e-05,credit,Florida Atlantic University
7.536709125759116e-05,credit,Regis University
0.003602914864180057,credit,Quinnipiac University
6.856488951331821e-06,credit,Macalester College
1.9009188293090786e-05,credit,Simpson College
-1.4925453208162205e-05,credit,Claremont Colleges - Claremont McKenna
4.510373607599799e-05,credit,Moorpark College
-1.0654192981115808e-05,credit,University of North Carolina Charlotte
0.00012018885455515549,credit,Northeastern University
-3.5469234215061086e-06,credit,Marshall University
-5.3729072079290656e-05,credit,University of Oregon
2.614188885456611e-06,credit,Trinity University
-1.0654192981115808e-05,credit,University of California Riverside
5.796021491596361e-05,credit,University of Alabama
-3.3722764195904108e-06,credit,Grand Valley State University
4.065976895242005e-06,credit,Mississippi State University
3.140658259398627e-05,credit,Drake University
1.7131511448459948e-05,credit,University of Montana
-1.0780897370553779e-05,credit,Grinnell College
-8.663171382794466e-06,credit,Amherst College
0.00028678870430474534,credit,"University of Nebraska, Omaha"
4.713784480305683e-05,credit,University of Cincinnati
2.4894256417208297e-05,credit,Southern Methodist University
2.6130368840223787e-05,credit,Morgan State University
1.7583801383308032e-05,credit,College of William and Mary
4.100305623503276e-06,credit,Emporia State University
2.0954733516071802e-05,credit,University of Hartford
3.832872576687e-05,credit,Oberlin College
-1.4067846221218765e-05,credit,University of Mary Washington
-3.918748554698812e-05,credit,Virginia Polytechnic Institute
-2.3055282663169196e-05,credit,Portland State University
5.000501476754697e-06,credit,Georgia State University
-3.1428409052129725e-05,credit,Swarthmore College
-2.7080669726175537e-05,credit,Santa Rosa Junior College
1.8089156263049737e-05,credit,"University of Wisconsin, Oshkosh"
-4.139368374934446e-05,credit,Indiana University of Pennsylvania
-3.018883692770925e-06,credit,Rider University
-3.7202321190714554e-06,credit,Wake Forest University
6.151539378478224e-06,credit,Southeastern Louisiana University
-1.0906895882294333e-05,credit,Towson University
9.196879544514757e-06,credit,Williams College
-4.567397613324208e-06,credit,Mt. Holyoke College
8.893295464705836e-06,credit,Marist College
6.155365660942356e-05,credit,Buena Vista University
7.518715005555819e-05,credit,Cleveland State University
6.484480585463959e-05,credit,Grossmont Community College
0.00020610930317783383,credit,West Chester University
4.1909467032143605e-05,credit,Xavier University
0.00011627867731563943,credit,CUNY College of Staten Island
0.00010516998492972104,credit,Orange Coast College
2.2006861561009597e-05,credit,CUNY Queens College
2.6785970522247757e-05,credit,Gettysburg College
0.00027614765505747015,credit,Harvey Mudd College
0.00010672045939316313,credit,Rhode Island College
0.00010465155156386588,death and dying,University of Chicago
0.0004456842662960143,science and technology,Northern Illinois University
0.00020971560253338627,science and technology,University of California Davis
5.0647638400271765e-05,science and technology,Columbia College Chicago
4.4442786773566116e-05,science and technology,University of Texas Austin
3.258056213382222e-05,science and technology,University of Massachusetts Amherst
3.988704073796788e-05,science and technology,University of Oregon
6.587938993470838e-05,science and technology,Colgate University
2.3900182622124737e-05,skiing,University of Notre Dame
5.83676271433406e-05,skiing,St. Louis University
4.200151861270676e-05,skiing,Boston College
0.00043730875554024194,skiing,University of Minnesota Twin Cities
5.319199181918862e-05,skiing,University of Colorado Boulder
7.717976822041077e-05,skiing,University of Massachusetts Amherst
5.3624446187056114e-05,skiing,University of Montana
7.44792606613908e-05,skiing,Carleton College
0.0001322713647417686,skiing,University of Massachusetts Dartmouth
0.0005917895573508825,skiing,Williams College
0.00024435566933916355,skiing,Washington University St. Louis
9.589291255853317e-05,parades,Eastern Illinois University
0.00015170375949633274,parades,University of Texas Arlington
2.736939392826522e-05,parades,University of Washington
9.40863490488271e-05,parades,University of Minnesota Twin Cities
2.0870713050708182e-05,parades,University of Michigan
9.710908045228526e-05,parades,University of North Carolina Greensboro
5.4801121395420937e-05,parades,University of Alabama
6.217309527562699e-05,parades,Mississippi State University
4.775527446155028e-05,parades,Virginia Polytechnic Institute
7.98045951807723e-05,parades,Bucknell University
2.4675296017847353e-05,transplants,University of Utah
0.00012305715496453004,transplants,University of North Florida
0.0017250094625094982,transplants,"University of Wisconsin, Madison"
4.09130840695744e-05,transplants,"California State Polytechnic University, Humboldt"
0.0001300488191441238,illegal aliens,Emporia State University
0.0002869016556554441,toys,Suffolk University
5.0710967129716576e-05,toys,San Francisco State University
1.542929586744822e-05,toys,Eastern Illinois University
1.961607808597187e-05,toys,University of Massachusetts Boston
-3.3189887519856747e-06,toys,Northern Illinois University
2.6471789049536905e-05,toys,University of Miami
4.747917073037211e-05,toys,University of California Davis
3.603345617851199e-05,toys,Purdue University
1.4673537540141136e-05,toys,Boston College
5.865795860817861e-05,toys,Columbia College Chicago
0.004885120025490919,toys,West Virginia University
0.00013767407641375226,toys,University of Minnesota Twin Cities
-7.47688938182107e-06,toys,"University of Tennessee, Knoxville"
7.4474436095976785e-06,toys,University of Texas Austin
-7.1409430878348024e-06,toys,University of Pittsburgh
9.655343889258586e-05,toys,Montana State University Bozeman
2.8916975739994495e-06,toys,University of Oregon
1.7272201533284852e-05,toys,"University of Nebraska, Omaha"
3.663141758385778e-05,toys,Southern Illinois University Edwardsville
1.4004508629301026e-05,toys,Swarthmore College
6.217863654096456e-05,toys,CSU San Marcos
-0.00036249491647478396,aged,"California Polytechnic State University, SLO"
-4.477939323788923e-05,aged,Emory University
-0.0002655722987147949,aged,University of Georgia
3.616122625217777e-05,aged,University of Hawaii Manoa
2.5158557195460787e-05,aged,Suffolk University
-0.00010649626779168271,aged,University of Utah
-0.0003042799724764436,aged,Pennsylvania State University
0.0001532869942637887,aged,University of Notre Dame
-0.00013906470220761486,aged,University of California Santa Cruz
5.585880034985404e-05,aged,Creighton University
0.00018722916035830418,aged,East Carolina University
3.861491785145912e-05,aged,"University of Nebraska, Lincoln"
1.6032037019556232e-05,aged,University of North Florida
-0.00011855993265716692,aged,Georgetown University
1.9037531650134716e-06,aged,San Francisco State University
-3.248688901392498e-05,aged,Tulane University
-1.476569352304039e-05,aged,Texas Christian University
-0.00020636983476470582,aged,Eastern Illinois University
-3.177633646886636e-05,aged,University of Massachusetts Boston
-0.0001368780942983084,aged,Oregon State University
-4.660776362814789e-05,aged,Santa Clara University
-8.789540912167745e-05,aged,New York University
-8.648551219894729e-05,aged,SUNY Stony Brook
-1.3208408156741413e-05,aged,University of Chicago
-5.612007768081699e-05,aged,University of Illinois Urbana Champaign
3.6960199181422066e-05,aged,Biola University
0.00021514505087891187,aged,University of California Irvine
-4.4226636680432896e-05,aged,Hofstra University
-8.218395732800858e-06,aged,Florida Gulf Coast University
0.0008260424682487384,aged,"University of Wisconsin, Madison"
-0.0003228729525602354,aged,Northern Illinois University
-3.2084673829596336e-07,aged,University of Texas San Antonio
-4.871101635274095e-05,aged,Marquette University
9.357929312523885e-06,aged,University of Miami
-4.54612705424627e-05,aged,University of Texas Arlington
5.8113243557448024e-05,aged,University of California Davis
3.1074758825417723e-06,aged,SUNY Oneonta
-0.0001206163604460479,aged,Purdue University
2.7402649933776153e-05,aged,University of Rochester
1.002002313722267e-05,aged,St. Louis University
-6.143157974385076e-05,aged,Boston College
-2.9018911192606572e-05,aged,DePaul University
3.2954024206827836e-05,aged,San Diego State University
-2.5523765692890243e-05,aged,Oklahoma State University
-2.4997001639640373e-05,aged,CSU Fresno
-6.704685158524948e-05,aged,University of California Santa Barbara
-3.1839666563894403e-05,aged,St. Edward's University
5.599326958053087e-05,aged,Louisiana College
-0.0001149411937192471,aged,Washington State University
0.0001615262235903935,aged,Missouri State University
0.004578624089828331,aged,Virginia Commonwealth University
-8.080956898679676e-05,aged,Columbia College Chicago
-2.7817803617125327e-05,aged,University of Southern Indiana
-3.457094411875431e-05,aged,West Virginia University
-0.0002494632441780664,aged,University of Washington
-3.3124140031075924e-05,aged,University of Kansas
2.0836182631071384e-05,aged,University of Oklahoma
-0.0002207554356086678,aged,University of Minnesota Twin Cities
5.7112594950404145e-06,aged,University of Colorado Boulder
-5.650498021705432e-05,aged,Stanford University
-1.4565758024400973e-05,aged,Occidental College
-6.607839456997945e-05,aged,"University of Tennessee, Knoxville"
-0.000131036111335044,aged,James Madison University
8.409613721501464e-05,aged,CSU Sacramento
-6.755276024067485e-05,aged,Florida International University
-7.46497641528989e-05,aged,University of Texas Austin
0.0001543592027507859,aged,University of Massachusetts Amherst
6.892168803622747e-05,aged,Hobart and William Smith Colleges
-3.833942232521701e-05,aged,University of California San Diego
-1.0498262787019672e-05,aged,Eastern Washington University
-3.887581128472276e-05,aged,CSU Chico
0.00010115774181879792,aged,Capital University
4.870706678735671e-06,aged,SUNY Geneseo
-0.00018046024438125104,aged,University of Pittsburgh
0.00995740182398363,aged,University of Michigan
0.00037591345414753345,aged,Montana State University Bozeman
-3.827069851830028e-05,aged,Ithaca College
4.920992375584542e-05,aged,University of Connecticut
-9.32413073618914e-05,aged,University of Iowa
1.1622648711489616e-05,aged,DePauw University
-2.7085808516903638e-05,aged,Rowan University
-9.462809167795633e-05,aged,CSU Fullerton
4.886536162452162e-05,aged,University of North Carolina Greensboro
-2.3114862083865004e-05,aged,Florida Atlantic University
-5.29605607814439e-06,aged,New Jersey Institute of Technology
-5.141075931021242e-05,aged,Texas A & M University
-1.8399459797508113e-05,aged,Quinnipiac University
-3.225129652568513e-05,aged,Macalester College
4.398195801334069e-05,aged,Gannon University
-2.0996525574039344e-05,aged,Simpson College
3.536137739046103e-05,aged,Ohio University
-2.500806353079937e-06,aged,University of North Alabama
3.357198185491372e-05,aged,Claremont Colleges - Claremont McKenna
-1.3127672963352055e-05,aged,Moorpark College
-2.996073169378978e-05,aged,University of North Carolina Charlotte
1.7171295376508652e-07,aged,Northeastern University
0.00021525266316816253,aged,Bates College
-2.3549780355071175e-05,aged,Marshall University
-0.00011309136197370839,aged,University of Oregon
0.00023713107324199593,aged,Trinity University
7.985061800855162e-05,aged,Villanova University
2.785272883564365e-06,aged,University of California Riverside
-2.159493186525446e-06,aged,Emerson College
3.702550471805931e-05,aged,University of Alabama
6.512499909254948e-05,aged,Grand Valley State University
1.4660652671113566e-05,aged,University of North Texas
-4.856447819735739e-05,aged,Mississippi State University
-1.9976249704357905e-05,aged,Drake University
8.305985702245384e-06,aged,University of Montana
-3.021414047266572e-05,aged,Grinnell College
-2.866602831635953e-05,aged,Amherst College
-9.068167026824202e-06,aged,"University of Nebraska, Omaha"
-1.585815348353725e-05,aged,University of Cincinnati
0.00032388961363879543,aged,Southern Methodist University
1.774458177967814e-05,aged,University of Akron
-2.473594521001595e-05,aged,Keene State College
-6.242762635095224e-05,aged,College of William and Mary
-9.104080216109775e-06,aged,Emporia State University
9.518765825067358e-07,aged,University of Hartford
-5.0781261732977855e-05,aged,Oberlin College
7.072275478092205e-05,aged,Texas State University
1.1647150084407691e-05,aged,University of Mary Washington
-5.620818891424966e-05,aged,North Carolina State University
2.3163591228398624e-05,aged,El Camino College
-0.00010623576145366419,aged,Virginia Polytechnic Institute
-3.3290032125344446e-05,aged,Portland State University
-2.8804357031138033e-05,aged,Southern Illinois University Edwardsville
-1.828449502617064e-05,aged,Allegheny College
-2.4997001639640373e-05,aged,Georgia State University
-1.939289153551637e-06,aged,CSU Stanislaus
-5.194874864517658e-05,aged,Swarthmore College
1.9988017513896697e-05,aged,St. Olaf College
0.00011097636066908745,aged,Central Connecticut State University
7.647033313301782e-06,aged,Long Island University
9.81958998305002e-05,aged,Loyola University Maryland
-6.292063409667457e-05,aged,Santa Rosa Junior College
0.0001800786480714925,aged,Carleton College
-1.977157252137265e-05,aged,Linfield University
3.9507609054207146e-05,aged,University of Massachusetts Dartmouth
0.00011827966429738148,aged,Colgate University
-2.5862987779765992e-05,aged,Bucknell University
0.00010504086511832783,aged,Franklin and Marshall College
-5.364019460197804e-06,aged,"University of Wisconsin, Oshkosh"
2.1245139463101218e-05,aged,Indiana University of Pennsylvania
-1.5233068748073418e-05,aged,Clemson University
6.689196272664689e-05,aged,Rider University
-1.8188389298297465e-05,aged,CSU Sonoma
6.127511906658719e-06,aged,Georgia College
6.067467347779909e-05,aged,University of Missouri-Kansas City
-1.6092809969701076e-05,aged,Wake Forest University
1.898180929776718e-05,aged,Southeastern Louisiana University
1.4660652671113566e-05,aged,Montgomery College
1.774458177967814e-05,aged,Wright State University
0.00011334548793480967,aged,Drexel University
-3.09097528158594e-05,aged,Towson University
5.4903803558059705e-06,aged,Anne Arundel Community College
-1.3127672963352055e-05,aged,Vanderbilt University
-2.0372607423960022e-05,aged,University of North Carolina Asheville
4.212293698212979e-05,aged,Williams College
-6.085520817297749e-06,aged,Central Washington University
6.103364777417915e-05,aged,California Lutheran University
8.301055086129081e-07,aged,Mt. Holyoke College
5.0137528085899714e-05,aged,SUNY at Albany
-1.059211215628878e-05,aged,University of Maine
-2.567550752475912e-05,aged,Appalachian State University
-8.893570479103294e-06,aged,Eckerd College
4.766184997284232e-05,aged,"Pittsburg State University, Kansas"
-1.1996603566499379e-05,aged,CSU East Bay
0.00012484548527104741,aged,West Chester University
0.00011575305389198377,aged,Union College
-1.1109561468859233e-05,aged,Southern Utah University
3.0337336738899546e-05,aged,Lewis University
2.245979765646867e-05,aged,CUNY College of Staten Island
-4.094888453586669e-06,aged,Sacred Heart University
-1.877408953784157e-05,aged,Orange Coast College
-5.29605607814439e-06,aged,"University of Wisconsin, La Crosse"
8.055288303161431e-05,aged,CUNY Queens College
0.00010504086511832783,aged,University of the Pacific
4.491959531293734e-05,aged,Gettysburg College
7.067602564974932e-05,recipes,University of Georgia
3.1267375090751506e-05,recipes,University of Massachusetts Boston
0.00012872211669903512,recipes,University of Chicago
8.066687565691685e-05,recipes,University of Illinois Urbana Champaign
0.00010759954024420506,recipes,University of Miami
0.0003136248385829307,recipes,Boston College
4.390778135680176e-05,recipes,CSU Fresno
2.8931133310576724e-05,recipes,University of Washington
4.1744076229585695e-06,recipes,"University of Tennessee, Knoxville"
7.236515974633426e-06,recipes,University of Massachusetts Amherst
1.9558756629397846e-05,recipes,CSU Fullerton
0.00020491391943980886,recipes,Emporia State University
0.00035856580582010653,recipes,Oberlin College
3.330629309486465e-05,recipes,North Carolina State University
0.0005462726374159754,recipes,Portland State University
0.00011916893084917549,recipes,Georgia State University
5.045210874994928e-05,recipes,"University of Wisconsin, Oshkosh"
0.00015506137387897605,recipes,Clemson University
5.091212476496981e-05,recipes,West Chester University
7.963608272420938e-05,recipes,University of Missouri
2.4055764992678327e-05,leisure,University of Georgia
4.41038127858912e-05,leisure,Oklahoma State University
7.961922562895432e-05,leisure,University of Washington
4.7967141812888e-05,leisure,University of Oklahoma
6.285935391059144e-05,leisure,University of Colorado Boulder
6.31178330024187e-05,leisure,Occidental College
4.498039008375875e-05,leisure,CSU Sacramento
0.0001202389416827042,leisure,University of Texas Austin
0.00015846398112405496,leisure,CSU Chico
1.763424786913414e-05,leisure,University of Michigan
4.625941208592623e-05,leisure,University of Connecticut
4.2377059750344725e-05,leisure,University of Iowa
5.242301672573209e-05,islam,"California Polytechnic State University, SLO"
8.806901387577495e-05,islam,Boston College
8.26595452575916e-05,islam,University of Connecticut
-3.4493544377652667e-05,buses,"California Polytechnic State University, SLO"
-2.1567957742510152e-05,buses,University of Georgia
2.7774578849714864e-06,buses,University of Utah
0.00024267413864509973,buses,Pennsylvania State University
-1.694888321819183e-05,buses,University of Notre Dame
0.0015701340772065937,buses,University of California Santa Cruz
-9.483994380104576e-06,buses,East Carolina University
3.5253161984237936e-05,buses,Georgetown University
-1.4125305687464518e-06,buses,New York University
5.3204971381443395e-05,buses,University of Chicago
6.634876784173412e-05,buses,University of Illinois Urbana Champaign
1.0453684772437802e-05,buses,University of California Irvine
0.00012833170148614456,buses,"University of Wisconsin, Madison"
0.00021219554027921585,buses,Northern Illinois University
6.422302567086966e-06,buses,University of Texas Arlington
-5.458183470350873e-06,buses,University of California Davis
6.554564197597553e-06,buses,DePaul University
-6.4126151458281835e-06,buses,Oklahoma State University
-1.2561071227299927e-05,buses,University of California Santa Barbara
0.0005163394441080756,buses,Louisiana College
0.00018265671820108875,buses,Columbia College Chicago
-2.5492861188313825e-06,buses,University of Oklahoma
-6.073641158153269e-06,buses,University of Texas Austin
2.0733271755589246e-05,buses,University of Massachusetts Amherst
0.00015130559433241712,buses,University of Michigan
-4.257015845793147e-06,buses,University of Connecticut
-1.0629387193751497e-05,buses,University of Oregon
2.002144841504155e-05,buses,Emerson College
1.0482282821275164e-06,buses,University of Alabama
8.420202162333564e-06,buses,Mississippi State University
4.126219838344167e-05,buses,College of William and Mary
1.0140646219825348e-05,buses,Oberlin College
1.784398669246104e-05,buses,University of Mary Washington
0.0007720108300919952,buses,North Carolina State University
8.856550250510613e-06,buses,Portland State University
0.0002061564817958482,buses,Santa Rosa Junior College
2.4096886230119548e-05,buses,Drexel University
0.00012159481113977066,airports,University of Notre Dame
4.0586483818478364e-05,airports,Eastern Illinois University
3.893922511697264e-05,airports,University of Illinois Urbana Champaign
3.1212341508761414e-05,airports,Northern Illinois University
7.564487224231904e-05,airports,University of California San Diego
0.0002998663189977206,airports,CSU Chico
0.0001210661238367131,railroads,University of Washington
4.885347437893291e-05,railroads,University of Minnesota Twin Cities
0.00023445290286238556,railroads,University of Massachusetts Amherst
-5.000128530071091e-06,philanthropy,"California Polytechnic State University, SLO"
1.5205460722281334e-05,philanthropy,University of Utah
-6.4840637839923236e-06,philanthropy,Pennsylvania State University
1.6847052221160887e-05,philanthropy,"University of Nebraska, Lincoln"
1.807144952756216e-05,philanthropy,Oregon State University
9.36299778820698e-05,philanthropy,University of Illinois Urbana Champaign
3.994710062001937e-05,philanthropy,University of California Irvine
0.00011858957470922,philanthropy,Hofstra University
4.2444120129367536e-05,philanthropy,University of Miami
0.00019003278870124667,philanthropy,San Diego State University
2.3080800701753388e-05,philanthropy,Oklahoma State University
2.131943912944271e-05,philanthropy,Washington State University
5.359030207770112e-05,philanthropy,University of Southern Indiana
3.1099166625533676e-06,philanthropy,University of Washington
0.0008600877399301804,philanthropy,CSU Sacramento
9.434820908562417e-05,philanthropy,Florida International University
5.52331588400208e-05,philanthropy,Simpson College
5.785832533975528e-05,philanthropy,Marshall University
3.054164412970909e-05,philanthropy,University of Alabama
7.572543038398882e-05,philanthropy,St. Olaf College
4.4856377850570574e-05,philanthropy,Colgate University
2.503172281880317e-05,philanthropy,Indiana University of Pennsylvania
6.99585538716817e-05,courts,Emory University
1.1521731454779335e-05,courts,University of Georgia
3.2305244718078704e-05,courts,Suffolk University
-8.833671417759649e-06,courts,University of Utah
-1.7028718622819183e-05,courts,Pennsylvania State University
8.36416911426948e-06,courts,University of Notre Dame
-4.0297106725639845e-06,courts,East Carolina University
-7.19207991888009e-06,courts,"University of Nebraska, Lincoln"
2.4882084540860477e-05,courts,Tulane University
1.154927702576152e-05,courts,University of Massachusetts Boston
-1.6576822150718576e-06,courts,University of Chicago
2.1512581461946866e-05,courts,University of Illinois Urbana Champaign
1.590796847997839e-05,courts,University of California Irvine
-2.0222632259394038e-05,courts,"University of Wisconsin, Madison"
-1.945259087240639e-05,courts,Northern Illinois University
-3.899762810275487e-09,courts,University of California Davis
1.0719799670128997e-05,courts,University of Rochester
9.436107858907309e-05,courts,Boston College
0.00043862023195109605,courts,Oklahoma State University
1.7139793096053295e-05,courts,University of California Santa Barbara
0.00012870793548400042,courts,St. Edward's University
1.7372869389524922e-05,courts,West Virginia University
0.0001615656049122737,courts,University of Washington
8.626937371105048e-06,courts,University of Kansas
-1.6932118949125272e-05,courts,University of Minnesota Twin Cities
-4.988187758172854e-06,courts,Stanford University
2.0632393933791185e-05,courts,James Madison University
3.118985985473188e-05,courts,CSU Sacramento
-6.193574506126732e-07,courts,University of Texas Austin
3.709612287821102e-05,courts,University of Massachusetts Amherst
0.0002016159042183709,courts,University of Pittsburgh
1.5701887122109246e-05,courts,University of Michigan
-2.685084473834066e-06,courts,University of Iowa
0.000183729569375846,courts,DePauw University
0.000649743410580414,courts,University of North Carolina Greensboro
6.332718779935853e-05,courts,Texas A & M University
6.59312649828089e-05,courts,Quinnipiac University
2.2440663413058194e-05,courts,Claremont Colleges - Claremont McKenna
1.6547351678437378e-05,courts,Villanova University
6.5025119896681084e-06,courts,University of Alabama
3.739272385042756e-05,courts,Drake University
2.8702945238425937e-05,courts,Amherst College
1.7797209686412645e-05,courts,University of Cincinnati
1.3588195029874653e-05,courts,North Carolina State University
0.0001792839911373141,courts,Virginia Polytechnic Institute
3.150598577501948e-05,courts,Bucknell University
3.0734010684959286e-05,courts,"University of Wisconsin, Oshkosh"
3.3338549493096334e-05,courts,Indiana University of Pennsylvania
5.5429684401233834e-05,courts,Calvin College
2.6459220738926068e-05,courts,CSU Sonoma
5.83208501372922e-05,courts,Willamette University
3.119402669997981e-05,courts,West Chester University
3.88659582358077e-05,courts,Lewis and Clark College
7.504966225001597e-05,courts,Rhode Island College
0.00015076420797096695,judges,University of Hawaii Manoa
1.799722390012274e-05,judges,University of Utah
7.293626296128774e-05,judges,Pennsylvania State University
-9.339000210616204e-06,judges,University of Notre Dame
-5.0364806188450574e-06,judges,"University of Nebraska, Lincoln"
1.4498525278907087e-05,judges,University of North Florida
1.6539983483434213e-05,judges,Texas Christian University
6.19735243882918e-06,judges,New York University
7.603462040417025e-05,judges,University of Chicago
3.123749440861272e-07,judges,University of Illinois Urbana Champaign
-2.3247380203954135e-05,judges,Northern Illinois University
1.4032185574662593e-05,judges,University of Texas Arlington
6.382739593316482e-05,judges,Purdue University
1.2875398970164033e-05,judges,University of Rochester
0.0004463391038665901,judges,Boston College
1.1972678617474432e-06,judges,Oklahoma State University
5.384189754398287e-05,judges,University of New Hampshire
0.001008386435257659,judges,Louisiana College
7.741093476128006e-06,judges,Columbia College Chicago
3.170676923769517e-05,judges,University of Southern Indiana
-1.4776519649090235e-05,judges,University of Minnesota Twin Cities
-2.8325884581378157e-06,judges,Stanford University
-1.3388091141996383e-05,judges,"University of Tennessee, Knoxville"
1.5362418494223587e-06,judges,University of Texas Austin
1.07014025549289e-05,judges,University of Massachusetts Amherst
0.00012940598827117364,judges,Eastern Washington University
0.0001648289736172166,judges,University of Pittsburgh
-1.2760220157481167e-06,judges,University of Michigan
6.767881377345567e-05,judges,Los Angeles Valley College
0.0001332855088287069,judges,University of North Carolina Greensboro
9.5934283625776e-05,judges,Florida Atlantic University
1.814250913192831e-05,judges,Texas A & M University
1.9029551229568464e-05,judges,Northeastern University
0.0005258640254546429,judges,Villanova University
2.038526335431517e-05,judges,University of Montana
2.8740818550701656e-05,judges,Grinnell College
